title,link,channel,views,time_published,snippet,verified_badge,extensions,Post,file_path
“পদ্মা সেতু কারও ব্যক্তিগত টাকায় হয় নাই”...|| [Mirza Fakhrul] || [Padma Bridge],https://www.youtube.com/watch?v=l9cJm_QZz1s,"{'channel_name': 'Independent Television', 'channel_link': 'https://www.youtube.com/c/IndependentTelevision'}",173K views,1 year ago,Welcome to the official Independent Television YouTube channel. Independent Television is a 24/7 news oriented satellite ...,True,,“পদ্মা সেতু কারও ব্যক্তিগত টাকায় হয় নাই”...|| [Mirza Fakhrul] || [Padma Bridge],27_05_2022-21_10_53-Padma Bridge-partho.csv
ঢাকা-ভাঙ্গা রেলপথ নির্মাণের কাজ চলছে পুরোদমে! | Padma Bridge | Somoy TV,https://www.youtube.com/watch?v=_Jcg-RrSjf0,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",17K views,5 months ago,Padma_Bridge #Somoy_TV আরও বিস্তারিত জানতে ভিজিট করুন: https://www.somoynews.tv Fair Use ...,True,,ঢাকা-ভাঙ্গা রেলপথ নির্মাণের কাজ চলছে পুরোদমে! | Padma Bridge | Somoy TV,27_05_2022-21_10_53-Padma Bridge-partho.csv
Padma bridge|যেভাবে করা হচ্ছে ল্যামপোস্টের বিদুৎ সংযোগের কাজ|Lamppost Update|Apu Travel,https://www.youtube.com/watch?v=YtEF_RjuVhA,"{'channel_name': 'Apu Travel', 'channel_link': 'https://www.youtube.com/c/ApuTravel'}",7.4K views,5 days ago,Padma bridge|যেভাবে করা হচ্ছে ল্যামপোস্টের বিদুৎ সংযোগের কাজ|Lamppost ...,,New,Padma bridge|যেভাবে করা হচ্ছে ল্যামপোস্টের বিদুৎ সংযোগের কাজ|Lamppost Update|Apu Travel,27_05_2022-21_10_53-Padma Bridge-partho.csv
"Padma Bridge Progress 2020 || Padma Bridge Latest Update || ""SONAR BANGLA"" Ep40",https://www.youtube.com/watch?v=sIWZ2nL2Zno,"{'channel_name': 'Social Life', 'channel_link': 'https://www.youtube.com/c/Sociallifenew'}",22K views,2 years ago,In this episode of Shonar Bangla series we talk about the dream project of Bangladesh - The Padma Multipurpose Bridge and its ...,,,"Padma Bridge Progress 2020 || Padma Bridge Latest Update || ""SONAR BANGLA"" Ep40",27_05_2022-21_10_53-Padma Bridge-partho.csv
পদ্মা সেতুর জন্য নির্মাণ হচ্ছে যাত্রাবাড়ী-ডেমরা ৬ লেনের মহাসড়ক | Jatrabari - Demra 6 Lane Highway,https://www.youtube.com/watch?v=Bkt3M1I8lms,"{'channel_name': 'Uplift Bangladesh', 'channel_link': 'https://www.youtube.com/c/UpliftBangladesh'}",45K views,1 month ago,"... keywords: padma bridge update 2022, padma bridge latest news 2022, শেষ হল পদ্মা সেতুর পিচ ঢালাই, ...",True,,পদ্মা সেতুর জন্য নির্মাণ হচ্ছে যাত্রাবাড়ী-ডেমরা ৬ লেনের মহাসড়ক | Jatrabari - Demra 6 Lane Highway,27_05_2022-21_10_53-Padma Bridge-partho.csv
এপ্রিলেই শেষ হবে পদ্মাসেতুর কাজ । পদ্মা সেতুর মূল কাজ শেষ করতে বিশাল কর্মযজ্ঞ। Padma Bridge Update,https://www.youtube.com/watch?v=TnvVKFAquwI,"{'channel_name': 'Uplift Bangladesh', 'channel_link': 'https://www.youtube.com/c/UpliftBangladesh'}",104K views,3 months ago,এপ্রিলেই শেষ হবে পদ্মাসেতুর কাজ । পদ্মা সেতুর মূল কাজ শেষ করতে ...,True,Fundraiser,এপ্রিলেই শেষ হবে পদ্মাসেতুর কাজ । পদ্মা সেতুর মূল কাজ শেষ করতে বিশাল কর্মযজ্ঞ। Padma Bridge Update,27_05_2022-21_10_53-Padma Bridge-partho.csv
স্মরণীয় এক উদযাপনে পদ্মা সেতু উদ্বোধন | Padma Bridge Update,https://www.youtube.com/watch?v=ioysBRJLwhU,"{'channel_name': 'জনতার খবর', 'channel_link': 'https://www.youtube.com/channel/UCMOGiQWQTaA-x1G9YSITbwA'}",8.8K views,19 hours ago,Padma_Bridge #Padma_Setu_Update#Padma_Bridge_Update_News #Bangladesh ○○○○○○○○○○○○○○ VIDEO ...,,New,স্মরণীয় এক উদযাপনে পদ্মা সেতু উদ্বোধন | Padma Bridge Update,27_05_2022-21_10_53-Padma Bridge-partho.csv
স্বপ্নের পদ্মা সেতুর উদ্বোধন আগামী ২৫ জুন | Padma Bridge Update,https://www.youtube.com/watch?v=VAIodTfuIR8,"{'channel_name': 'জনতার খবর', 'channel_link': 'https://www.youtube.com/channel/UCMOGiQWQTaA-x1G9YSITbwA'}",111K views,3 weeks ago,Padma_Bridge #Padma_Setu_Update#Padma_Bridge_Update_News #Bangladesh ○○○○○○○○○○○○○○ VIDEO ...,,,স্বপ্নের পদ্মা সেতুর উদ্বোধন আগামী ২৫ জুন | Padma Bridge Update,27_05_2022-21_10_53-Padma Bridge-partho.csv
padma bridge || পদ্মা সেতুতে রেলিং বসানো হচ্ছে || Bashundhara Tv,https://www.youtube.com/watch?v=7299WUenlwM,"{'channel_name': 'Bashundhara TV', 'channel_link': 'https://www.youtube.com/c/BashundharaTV'}",227K views,3 days ago,পদ্মা সেতুতে রেলিং বসানো হচ্ছে। ‍♂️ Contents creator - S M Owasim Ahmad 🕵️‍♂️ Content ...,,New,padma bridge || পদ্মা সেতুতে রেলিং বসানো হচ্ছে || Bashundhara Tv,27_05_2022-21_10_53-Padma Bridge-partho.csv
Padma Bridge Vlog | Mawa Vlog | Mawa Ghat Ilish | Dhaka Mawa Highway | Padma River | Padma Setu Tour,https://www.youtube.com/watch?v=OetPdbktt6Y,"{'channel_name': 'The Beg', 'channel_link': 'https://www.youtube.com/c/TheBeg'}",6.4K views,1 year ago,"Padma Bridge latest update. Dhaka Mawa highway, Mawa Ghat Ilish review, Mawa vlog, Padma river boat riding and Padma Setu ...",,,Padma Bridge Vlog | Mawa Vlog | Mawa Ghat Ilish | Dhaka Mawa Highway | Padma River | Padma Setu Tour,27_05_2022-21_10_53-Padma Bridge-partho.csv
ভাঙ্গা চৌরাস্তা থেকে পদ্মা সেতু পর্যন্ত সম্পূর্ণ এক্সপ্রেসওয়ে ড্রোন ভিউ | Vanga to Padma Bridge,https://www.youtube.com/watch?v=zwsRFX7bt40,"{'channel_name': ""Diya's Vlog"", 'channel_link': 'https://www.youtube.com/c/DiyasVlog'}",1.5M views,1 year ago,VangaMawa #VangaHighway #PadmaSetu #8LaneRoad #DroneView #DJIDrone #DroneVideo #VangaExpressway #DiyasVlog ...,,,ভাঙ্গা চৌরাস্তা থেকে পদ্মা সেতু পর্যন্ত সম্পূর্ণ এক্সপ্রেসওয়ে ড্রোন ভিউ | Vanga to Padma Bridge,27_05_2022-21_10_53-Padma Bridge-partho.csv
পানির নিচে থেকেও চুরি ৫টন লোহা? | Padma Bridge | Chattogram | Somoy TV,https://www.youtube.com/watch?v=uti7K9-1VvU,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",522K views,5 months ago,Padma #PadmaUpdate #Chattogram #SomoyTV পদ্মা সেতুর মালামাল চুরির অভিযোগে ...,True,,পানির নিচে থেকেও চুরি ৫টন লোহা? | Padma Bridge | Chattogram | Somoy TV,27_05_2022-21_10_53-Padma Bridge-partho.csv
মেগা প্রকল্প উদ্বোধনের বছর ২০২২! | Padma Bridge | Metro Rail | BD Mega Projects | Somoy TV,https://www.youtube.com/watch?v=R6Pff1BsLMg,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",97K views,5 months ago,Padma #PadmaBridge #MetroRail #MegaProjects #SomoyTV ২০২২ সালকে বলা যেতে পারে মেগা ...,True,,মেগা প্রকল্প উদ্বোধনের বছর ২০২২! | Padma Bridge | Metro Rail | BD Mega Projects | Somoy TV,27_05_2022-21_10_53-Padma Bridge-partho.csv
Padma Bridge|মাওয়া প্রান্তে এই প্রথম বসানো হলো অ্যালুমিনিয়ামের রেলিং|পদ্মা সেতু রেলিং|Apu Travel,https://www.youtube.com/watch?v=wBUUCAbvqng,"{'channel_name': 'Apu Travel', 'channel_link': 'https://www.youtube.com/c/ApuTravel'}",28K views,4 days ago,Padma Bridge|মাওয়া প্রান্তে এই প্রথম বসানো হলো অ্যালুমিনিয়ামের ...,,New,Padma Bridge|মাওয়া প্রান্তে এই প্রথম বসানো হলো অ্যালুমিনিয়ামের রেলিং|পদ্মা সেতু রেলিং|Apu Travel,27_05_2022-21_10_53-Padma Bridge-partho.csv
Padma Bridge | শেষ হচ্ছে পদ্মা সেতুর সড়ক পথের কাজ | Padma Setu Update | Unique Bangladesh,https://www.youtube.com/watch?v=UdIPQrjJebQ,"{'channel_name': 'Unique Bangladesh', 'channel_link': 'https://www.youtube.com/c/UniqueBangladeshofficial'}",52K views,2 weeks ago,Padma Bridge | শেষ হল পদ্মা সেতুর পিচ ঢালাই | শুরু হচ্ছে রোড মার্কিং ও রেলিং ...,,,Padma Bridge | শেষ হচ্ছে পদ্মা সেতুর সড়ক পথের কাজ | Padma Setu Update | Unique Bangladesh,27_05_2022-21_10_53-Padma Bridge-partho.csv
পদ্মা সেতু ঘিরে কৃষকদের নতুন সম্ভাবনা | Padma Bridge | News | Ekattor TV,https://www.youtube.com/watch?v=m0c7hudo8RU,"{'channel_name': 'Ekattor TV', 'channel_link': 'https://www.youtube.com/c/EkattorTelevision'}",3.2K views,1 day ago,পদ্মা সেতু ঘিরে কৃষকদের নতুন সম্ভাবনা #পদ্মা_সেতু ...,True,New,পদ্মা সেতু ঘিরে কৃষকদের নতুন সম্ভাবনা | Padma Bridge | News | Ekattor TV,27_05_2022-21_10_53-Padma Bridge-partho.csv
5.7 km of Bangladesh's 6 km-long Padma Bridge completed,https://www.youtube.com/watch?v=SMtC1ttdpdk,"{'channel_name': 'New China TV', 'channel_link': 'https://www.youtube.com/c/ChinaViewTV'}",44K views,1 year ago,"Completion is around the corner! The 38th span of Bangladesh's longest Padma Bridge has been successfully installed, making ...",,,5.7 km of Bangladesh's 6 km-long Padma Bridge completed,27_05_2022-21_10_53-Padma Bridge-partho.csv
পদ্মা সেতুর রক্ষণাবেক্ষণ এবং টোল আদায়ের কাজ জিতে নিয়েছে কোরিয়া | Padma Bridge Update 2022,https://www.youtube.com/watch?v=T9HvVOBef5U,"{'channel_name': 'Uplift Bangladesh', 'channel_link': 'https://www.youtube.com/c/UpliftBangladesh'}",82K views,1 month ago,পদ্মা সেতুর রক্ষণাবেক্ষণ এবং টোল আদায়ের কাজ জিতে নিয়েছে কোরিয়া ...,True,,পদ্মা সেতুর রক্ষণাবেক্ষণ এবং টোল আদায়ের কাজ জিতে নিয়েছে কোরিয়া | Padma Bridge Update 2022,27_05_2022-21_10_53-Padma Bridge-partho.csv
পদ্মা সেতুর সর্বশেষঃ আবারও গতি কমছে পদ্মা সেতুর কাজে | Padma Bridge,https://www.youtube.com/watch?v=Ahelkep51O4,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",180K views,1 year ago,Padma #PadmaBridge #PadmaBridgeUpdate This time the strong current of the river is being added to the corona. As a result ...,True,,পদ্মা সেতুর সর্বশেষঃ আবারও গতি কমছে পদ্মা সেতুর কাজে | Padma Bridge,27_05_2022-21_10_53-Padma Bridge-partho.csv
ভারী যান চলাচল ও গতি নিয়ন্ত্রণ হতে পারে || #Padma Bridge Rail,https://www.youtube.com/watch?v=pnvLt9pOIcs,"{'channel_name': 'Independent Television', 'channel_link': 'https://www.youtube.com/c/IndependentTelevision'}",709K views,3 weeks ago,জুনে পদ্মা সেতু খুললেও ভারী যান চলাচল ও গতি নিয়ন্ত্রণ হতে পারে।,True,,ভারী যান চলাচল ও গতি নিয়ন্ত্রণ হতে পারে || #Padma Bridge Rail,27_05_2022-21_10_53-Padma Bridge-partho.csv
পদ্মা সেতুর উদ্বোধন ২৫ জুন সকাল ১০টায় | Padma Bridge Update,https://www.youtube.com/watch?v=_MiUfWazpDM,"{'channel_name': 'জনতার খবর', 'channel_link': 'https://www.youtube.com/channel/UCMOGiQWQTaA-x1G9YSITbwA'}",19K views,2 days ago,Padma_Bridge #Padma_Setu_Update#Padma_Bridge_Update_News #Bangladesh ○○○○○○○○○○○○○○ VIDEO ...,,New,পদ্মা সেতুর উদ্বোধন ২৫ জুন সকাল ১০টায় | Padma Bridge Update,27_05_2022-21_10_53-Padma Bridge-partho.csv
পদ্মা সেতুর টোলের হার নিয়ে যা বললেন মন্ত্রিপরিষদ সচিব | Padma Bridge | Rtv,https://www.youtube.com/watch?v=r0IEfU7rhjA,"{'channel_name': 'Rtv News', 'channel_link': 'https://www.youtube.com/c/RtvNews'}",6.3K views,8 days ago,RtvNews #Padma#Bridge পদ্মা সেতুর টোলের হার নিয়ে যা বললেন মন্ত্রিপরিষদ ...,True,,পদ্মা সেতুর টোলের হার নিয়ে যা বললেন মন্ত্রিপরিষদ সচিব | Padma Bridge | Rtv,27_05_2022-21_10_53-Padma Bridge-partho.csv
আর মাত্র অল্প কদিন! পদ্মা সেতুতে চলছে শেষ মুহুর্তের কাজ | Padma Bridge,https://www.youtube.com/watch?v=kAUdW6g0j-o,"{'channel_name': 'Jamuna TV', 'channel_link': 'https://www.youtube.com/c/JamunaTVbd'}",353K views,8 days ago,পদ্মা সেতুর দুইপাড়ের সংযোগ সড়কের কার্পেটিং শেষ হচ্ছে ২-৩ দিনের ...,True,,আর মাত্র অল্প কদিন! পদ্মা সেতুতে চলছে শেষ মুহুর্তের কাজ | Padma Bridge,27_05_2022-21_10_53-Padma Bridge-partho.csv
আগামী জুনে শেষ হচ্ছে মাওয়া রেলস্টেশনটির কাজ ! | Padma Bridge | Rail Link Project | PBRLP | Somoy TV,https://www.youtube.com/watch?v=6fvFsvW1xzk,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",54K views,1 month ago,PadmaBridge #PadmaSetu #PadmaRailLinkProject #PBRLP #Munshiganj আরও বিস্তারিত জানতে ভিজিট ...,True,,আগামী জুনে শেষ হচ্ছে মাওয়া রেলস্টেশনটির কাজ ! | Padma Bridge | Rail Link Project | PBRLP | Somoy TV,27_05_2022-21_10_53-Padma Bridge-partho.csv
স্বপ্নের পদ্মা সেতুর বাকি আর মাত্র দুই শতাংশ | Padma Bridge Update,https://www.youtube.com/watch?v=mzzyQiGnBSc,"{'channel_name': 'জনতার খবর', 'channel_link': 'https://www.youtube.com/channel/UCMOGiQWQTaA-x1G9YSITbwA'}",18K views,3 weeks ago,Padma_Bridge #Padma_Setu_Update#Padma_Bridge_Update_News #Bangladesh ○○○○○○○○○○○○○○ VIDEO ...,,,স্বপ্নের পদ্মা সেতুর বাকি আর মাত্র দুই শতাংশ | Padma Bridge Update,27_05_2022-21_10_53-Padma Bridge-partho.csv
'হৃদয়ের ক্ষত হোক সেটা আমরা চাই না' | Padma Bridge | Somoy TV,https://www.youtube.com/watch?v=l9pUG34XAKc,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",66K views,9 months ago,PadmaBridge #PadmaBridge #PadmaSetu #SomoyTV আরও বিস্তারিত জানতে ভিজিট করুন: ...,True,,'হৃদয়ের ক্ষত হোক সেটা আমরা চাই না' | Padma Bridge | Somoy TV,27_05_2022-21_10_53-Padma Bridge-partho.csv
"Bangladesh Iconic Tower & Padma Bridge Progress || ""SHONAR BANGLA"" Ep33",https://www.youtube.com/watch?v=q5iplNu5-vk,"{'channel_name': 'Social Life', 'channel_link': 'https://www.youtube.com/c/Sociallifenew'}",76K views,3 years ago,"In this episode we talk about Bangladesh's Dream Project, Padma Bridge and the Iconic Tower to be built in Purbhachal, ...",,,"Bangladesh Iconic Tower & Padma Bridge Progress || ""SHONAR BANGLA"" Ep33",27_05_2022-21_10_53-Padma Bridge-partho.csv
The Padma Bridge | OFFICIAL Video | Bangladesh,https://www.youtube.com/watch?v=JiJqlzOewf4,"{'channel_name': 'The Bangladeshi Wanderluster', 'channel_link': 'https://www.youtube.com/user/mirzashahan'}",29K views,1 year ago,Some Interesting Facts about The Padma Bridge: - Project Cost: USD 3.6 Billion - It is the 2nd Longest bridge in All of South Asia ...,,,The Padma Bridge | OFFICIAL Video | Bangladesh,27_05_2022-21_10_53-Padma Bridge-partho.csv
পদ্মাসেতু হওয়ায় দেশবাসি খুশি হলেও বিএনপি চরম নাখোশ -সেতুমন্ত্রী | Padma Bridge | Rtv News,https://www.youtube.com/watch?v=9tnVgvScn3M,"{'channel_name': 'Rtv News', 'channel_link': 'https://www.youtube.com/c/RtvNews'}",937 views,2 days ago,RtvNews #News #NewsUpdate » Subscribe to Watch more Rtv News: https://www.youtube.com/RtvNews » Read more Rtv news: ...,True,New,পদ্মাসেতু হওয়ায় দেশবাসি খুশি হলেও বিএনপি চরম নাখোশ -সেতুমন্ত্রী | Padma Bridge | Rtv News,27_05_2022-21_10_53-Padma Bridge-partho.csv
বিদ্যুৎ সংযোগ দেয়া হয়েছে স্বপ্নের পদ্মা সেতুতে | Padma Bridge Update,https://www.youtube.com/watch?v=fxmfYtUH8RA,"{'channel_name': 'জনতার খবর', 'channel_link': 'https://www.youtube.com/channel/UCMOGiQWQTaA-x1G9YSITbwA'}",26K views,1 day ago,Padma_Bridge #Padma_Setu_Update#Padma_Bridge_Update_News #Bangladesh ○○○○○○○○○○○○○○ VIDEO ...,,New,বিদ্যুৎ সংযোগ দেয়া হয়েছে স্বপ্নের পদ্মা সেতুতে | Padma Bridge Update,27_05_2022-21_10_53-Padma Bridge-partho.csv
Padma Bridge rail link: Project progress reaches 23%,https://www.youtube.com/watch?v=Fj6ofrGQrbY,"{'channel_name': 'Dhaka Tribune', 'channel_link': 'https://www.youtube.com/c/DhakaTribuneOnline'}",1.1K views,2 years ago,"The Padma Bridge rail link project has witnessed 23% physical progress so far. Of the 168-km rail line, train communications from ...",,,Padma Bridge rail link: Project progress reaches 23%,27_05_2022-21_10_53-Padma Bridge-partho.csv
মাওয়া প্রান্তে রেল সংযোগ সেতুতে চলছে রেল! | Padma Bridge Update | Padma Rail | Somoy TV,https://www.youtube.com/watch?v=FjmP1PGG2Yk,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",614K views,8 months ago,padmabridgeupdate #padmabridge #munshiganjnews #mawa #munshiganj #somoytv পদ্মা সেতুর দুই ...,True,,মাওয়া প্রান্তে রেল সংযোগ সেতুতে চলছে রেল! | Padma Bridge Update | Padma Rail | Somoy TV,27_05_2022-21_10_53-Padma Bridge-partho.csv
পদ্মা সেতুর মাওয়া প্রান্তের রেললাইন বসানো শুরু | Padma Bridge | Somoy TV,https://www.youtube.com/watch?v=XxyJqGCVxPY,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",19K views,10 months ago,1stforbangladesh #Padma_Bridge #Somoy_TV আরও বিস্তারিত জানতে ভিজিট করুন: ...,True,,পদ্মা সেতুর মাওয়া প্রান্তের রেললাইন বসানো শুরু | Padma Bridge | Somoy TV,27_05_2022-21_10_53-Padma Bridge-partho.csv
ঢাকাকে যুক্ত করতে কাজ চলছে পুরোদমে! | Padma Bridge Update | Somoy TV,https://www.youtube.com/watch?v=lxJxXPAup7E,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",29K views,6 months ago,PadmaBridge #SomoyTV আরও বিস্তারিত জানতে ভিজিট করুন: https://www.somoynews.tv Fair Use ...,True,,ঢাকাকে যুক্ত করতে কাজ চলছে পুরোদমে! | Padma Bridge Update | Somoy TV,27_05_2022-21_10_53-Padma Bridge-partho.csv
Sheikh Hasina revealed important information about the Padma Bridge project,https://www.youtube.com/watch?v=WfmVrvc2Zkg,"{'channel_name': 'HASNAT KHAN', 'channel_link': 'https://www.youtube.com/c/HASNATKHANEKURIA'}",54K views,9 days ago,"Sheikh Hasina revealed important information about the Padma Bridge project Hello Friends, I am Hasnat Khan, Welcome to My ...",True,,Sheikh Hasina revealed important information about the Padma Bridge project,27_05_2022-21_10_53-Padma Bridge-partho.csv
ছয়টি স্প্যানের ডেক স্লাবে বসেছে প্যারাপেট ওয়াল | Padma Bridge | Munshiganj | Somoy TV,https://www.youtube.com/watch?v=VZuCKsv84y0,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",67K views,4 months ago,Padma #PadmaBridge #PadmaBridgeUpdate #Munshiganj #SomoyTV পদ্মা সেতুর সড়ক নেটওয়ার্ক ...,True,,ছয়টি স্প্যানের ডেক স্লাবে বসেছে প্যারাপেট ওয়াল | Padma Bridge | Munshiganj | Somoy TV,27_05_2022-21_10_53-Padma Bridge-partho.csv
পদ্মা সেতু + মাওয়া এক্সপ্রেসওয়ে সর্বশেষ আপডেট | Padma Bridge Update | Vlog 10 | Raid BD,https://www.youtube.com/watch?v=kawO66a2qKs,"{'channel_name': 'Raid BD', 'channel_link': 'https://www.youtube.com/c/RaidBD'}",1.5M views,2 years ago,পদ্মা সেতুর সর্বশেষ আপডেট | Padma Bridge Update 2019 | Raid BD The Padma Bridge is a multipurpose ...,True,,পদ্মা সেতু + মাওয়া এক্সপ্রেসওয়ে সর্বশেষ আপডেট | Padma Bridge Update | Vlog 10 | Raid BD,27_05_2022-21_10_53-Padma Bridge-partho.csv
Padma Bridge Exclusive Video 4K | পদ্মা সেতু লাইটিং যেমন! Padma Bridge Lighting Design | পদ্মা সেতু,https://www.youtube.com/watch?v=oYk7Qo1o-SM,"{'channel_name': 'Unique Bangladesh', 'channel_link': 'https://www.youtube.com/c/UniqueBangladeshofficial'}",84K views,4 weeks ago,Padma Setu Lighting Design | পদ্মা সেতু লাইটিং যেমন! Padma Bridge Exclusive Video 4K | পদ্মা ...,,4K,Padma Bridge Exclusive Video 4K | পদ্মা সেতু লাইটিং যেমন! Padma Bridge Lighting Design | পদ্মা সেতু,27_05_2022-21_10_53-Padma Bridge-partho.csv
"padma bridge || পদ্মা সেতুর রোডমার্কিং, বিদ্যুৎ সংযোগ ও রেলিংয়ের সর্বশেষ || Bashundhara Tv",https://www.youtube.com/watch?v=dZY8a4iGCYk,"{'channel_name': 'Bashundhara TV', 'channel_link': 'https://www.youtube.com/c/BashundharaTV'}",62K views,1 day ago,"পদ্মা সেতুর রোডমার্কিং, বিদ্যুৎ সংযোগ ও রেলিংয়ের সর্বশেষ।",,New,"padma bridge || পদ্মা সেতুর রোডমার্কিং, বিদ্যুৎ সংযোগ ও রেলিংয়ের সর্বশেষ || Bashundhara Tv",27_05_2022-21_10_53-Padma Bridge-partho.csv
Last span of Padma Bridge installed successfully,https://www.youtube.com/watch?v=ZpnDfOTLK8c,"{'channel_name': 'Dhaka Tribune', 'channel_link': 'https://www.youtube.com/c/DhakaTribuneOnline'}",6K views,1 year ago,The Padma Multipurpose Bridge Project authorities has installed the last span of the 6.15km long bridge on Thursday morning.,,,Last span of Padma Bridge installed successfully,27_05_2022-21_10_53-Padma Bridge-partho.csv
পদ্মা সেতুর ২ প্রান্তে রেললিঙ্ক প্রকল্প পরিদর্শনে রেলমন্ত্রী! | Padma Bridge | Somoy TV,https://www.youtube.com/watch?v=gJmmxWTMpw0,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",41K views,8 months ago,PadmaBridge #SomoyTV আরও বিস্তারিত জানতে ভিজিট করুন: https://www.somoynews.tv Fair Use ...,True,,পদ্মা সেতুর ২ প্রান্তে রেললিঙ্ক প্রকল্প পরিদর্শনে রেলমন্ত্রী! | Padma Bridge | Somoy TV,27_05_2022-21_10_53-Padma Bridge-partho.csv
জুনেই জ্বলে উঠবে স্বপ্নের পদ্মা সেতুর লাইট | Padma Bridge Update,https://www.youtube.com/watch?v=8uv8bKSH8mw,"{'channel_name': 'জনতার খবর', 'channel_link': 'https://www.youtube.com/channel/UCMOGiQWQTaA-x1G9YSITbwA'}",12K views,10 days ago,Padma_Bridge #Padma_Setu_Update#Padma_Bridge_Update_News #Bangladesh ○○○○○○○○○○○○○○ VIDEO ...,,,জুনেই জ্বলে উঠবে স্বপ্নের পদ্মা সেতুর লাইট | Padma Bridge Update,27_05_2022-21_10_53-Padma Bridge-partho.csv
অপেক্ষার প্রহর শেষ: পদ্মা সেতুর উদ্বোধন ২৫ জুন | Padma Bridge Update,https://www.youtube.com/watch?v=-ogw8SW3BJ0,"{'channel_name': 'জনতার খবর', 'channel_link': 'https://www.youtube.com/channel/UCMOGiQWQTaA-x1G9YSITbwA'}",39K views,11 days ago,Padma_Bridge #Padma_Setu_Update#Padma_Bridge_Update_News #Bangladesh ○○○○○○○○○○○○○○ VIDEO ...,,,অপেক্ষার প্রহর শেষ: পদ্মা সেতুর উদ্বোধন ২৫ জুন | Padma Bridge Update,27_05_2022-21_10_53-Padma Bridge-partho.csv
পদ্মা সেতুর সব রেল স্ল্যাব বসানো হয়ে গেছে! | Padma Bridge Update | Somoy TV | #1stforbangladesh,https://www.youtube.com/watch?v=DudENj19alE,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",110K views,10 months ago,PadmaBridgeUpdate #PadmaBridge #MunshiganjNews #Mawa #Munshiganj #1stforbangladesh #SomoyTV পদ্মা ...,True,,পদ্মা সেতুর সব রেল স্ল্যাব বসানো হয়ে গেছে! | Padma Bridge Update | Somoy TV | #1stforbangladesh,27_05_2022-21_10_53-Padma Bridge-partho.csv
Padma Bridge Exclusive Drone Video 4K | ৮ মিনিট ড্রোনে দেখুন পুরো পদ্মা সেতু | Padma Setu,https://www.youtube.com/watch?v=pZev_xXb1-A,"{'channel_name': 'Unique Bangladesh', 'channel_link': 'https://www.youtube.com/c/UniqueBangladeshofficial'}",562K views,3 months ago,"Padma Setu Full Drone Video 4K,Padma Bridge,Padma Setu,Padma bridge Latest Update 2022,Padma Bridge Update 1 ...",,4K,Padma Bridge Exclusive Drone Video 4K | ৮ মিনিট ড্রোনে দেখুন পুরো পদ্মা সেতু | Padma Setu,27_05_2022-21_10_53-Padma Bridge-partho.csv
গাড়িতে করে পদ্মা সেতুর সড়ক পথ পাড়ি | দেখলাম শেষ মুহূর্তের ফিনিসিং কার্যক্রম। Padma bridge news,https://www.youtube.com/watch?v=LVwBgNZNBfM,"{'channel_name': 'SAMIR Patuakhali', 'channel_link': 'https://www.youtube.com/c/SAMIRPatuakhali'}",74K views,1 month ago,গাড়িতে করে পদ্মা সেতুর সড়ক পথ পাড়ি | দেখলাম শেষ মুহূর্তের ...,True,,গাড়িতে করে পদ্মা সেতুর সড়ক পথ পাড়ি | দেখলাম শেষ মুহূর্তের ফিনিসিং কার্যক্রম। Padma bridge news,27_05_2022-21_10_53-Padma Bridge-partho.csv
পুরোদমে চলছে পদ্মা সেতুর কাজ | Padma Bridge | Padma | Mawa | Munshiganj News | Somoy TV,https://www.youtube.com/watch?v=RpAsgS817TQ,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",162K views,6 months ago,PadmaBridge #Padma #Mawa #MunshiganjNews #SomoyTV. পদ্মা সেতু চলাচল উপযোগী করতে কাজ ...,True,,পুরোদমে চলছে পদ্মা সেতুর কাজ | Padma Bridge | Padma | Mawa | Munshiganj News | Somoy TV,27_05_2022-21_10_53-Padma Bridge-partho.csv
