title,link,channel,views,time_published,snippet,verified_badge,extensions,Post,file_path
"Bangladesh Election 2018, Jamuna Canada News",https://www.youtube.com/watch?v=gAv_fDqfozc,"{'channel_name': 'Jamuna TV CANADA', 'channel_link': 'https://www.youtube.com/channel/UCwgVnoX53QYrY6n17uL0x7w'}",314 views,3 years ago,,,,"Bangladesh Election 2018, Jamuna Canada News",28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
ফজরের নামাজ পড়ে কেন্দ্র পাহাড়া দেয়ার নির্দেশ বিএনপির।। bangladesh national election 2018,https://www.youtube.com/watch?v=EgcjslW2Ibk,"{'channel_name': 'Important news HD', 'channel_link': 'https://www.youtube.com/c/ImportantnewsHD'}",34K views,3 years ago,BNP news # Rohul kobir Rizvi # Important news.,True,,ফজরের নামাজ পড়ে কেন্দ্র পাহাড়া দেয়ার নির্দেশ বিএনপির।। bangladesh national election 2018,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
National Election 2018. EVM,https://www.youtube.com/watch?v=WMEB1xcv9_8,"{'channel_name': 'Nayan Aditto', 'channel_link': 'https://www.youtube.com/c/NayanAditto'}",311 views,3 years ago,"Electronic Voting machine result counting. Rongpur, Bangladesh.",,,National Election 2018. EVM,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh Election 2018 | Why Young People Should Vote | WhatsOn UK,https://www.youtube.com/watch?v=600S7Xi64H8,"{'channel_name': 'WhatsOn', 'channel_link': 'https://www.youtube.com/c/WhatsOnMedia'}",30 views,3 years ago,,,,Bangladesh Election 2018 | Why Young People Should Vote | WhatsOn UK,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh General Election 2018 LIVE 7,https://www.youtube.com/watch?v=Ba9rYQ5JKgU,"{'channel_name': 'the IbrahimAaditya', 'channel_link': 'https://www.youtube.com/c/theIbrahimAaditya'}",89 views,3 years ago,Bangladesh Election: PM Sheikh Hasina wins landslide in disputed vote ▪️ Prime Minister Sheikh Hasina has secured her third ...,,,Bangladesh General Election 2018 LIVE 7,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh BNP Election,https://www.youtube.com/watch?v=3kylqDoa-zg,"{'channel_name': 'Ekram Hossain', 'channel_link': 'https://www.youtube.com/channel/UCOScjDHJQBwlqbN4I6kw85Q'}",12K views,2 years ago,Brhomonbaria Nabinagar The Bangladesh Nationalist Party (বাংলাদেশ জাতীয়তাবাদী দল abbreviated as ...,,,Bangladesh BNP Election,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Violent scenes taint Bangladesh elections,https://www.youtube.com/watch?v=AYXwolXXYgQ,"{'channel_name': 'latest news', 'channel_link': 'https://www.youtube.com/channel/UCRf5VLHswKcRujZWNm0e1Dw'}",12 views,3 years ago,Clashes between ruling party and opposition supporters have resulted in 17 people being killed as Bangladesh holds its general ...,,,Violent scenes taint Bangladesh elections,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
RR7308 BANGLADESH ELECTION ADVANCER CUTS,https://www.youtube.com/watch?v=leZcxKSR8X8,"{'channel_name': 'AP Archive', 'channel_link': 'https://www.youtube.com/c/APArchive'}",1.6K views,6 years ago,"(24 Feb 1973) CUTS FOR STORY W009666 The world's youngest nation, Bangladesh, goes to the polls on March 7th 1973 in the ...",True,,RR7308 BANGLADESH ELECTION ADVANCER CUTS,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
ইউনিয়ন পরিষদ নির্বাচনে জেলায় জেলায় সংঘর্ষ | National News | Election | Somoy TV,https://www.youtube.com/watch?v=hYE82CvClPA,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",40K views,6 months ago,NationalNews #Election #SomoyTV আরও বিস্তারিত জানতে ভিজিট করুন: https://www.somoynews.tv Fair ...,True,,ইউনিয়ন পরিষদ নির্বাচনে জেলায় জেলায় সংঘর্ষ | National News | Election | Somoy TV,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
A Crime Unpunished: Bangladeshi Gang Rape,https://www.youtube.com/watch?v=XY7QOlqirns,"{'channel_name': 'VICE News', 'channel_link': 'https://www.youtube.com/c/VICENews'}",3.5M views,7 years ago,A recent UN report revealed that one in eight men in rural Bangladesh admit to having committed rape. Although it is a crime ...,True,CC,A Crime Unpunished: Bangladeshi Gang Rape,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh General Election 2018 LIVE 3,https://www.youtube.com/watch?v=um_4vjCEjv8,"{'channel_name': 'the IbrahimAaditya', 'channel_link': 'https://www.youtube.com/c/theIbrahimAaditya'}",395 views,3 years ago,Bangladesh Election: PM Sheikh Hasina wins landslide in disputed vote ▪️ Prime Minister Sheikh Hasina has secured her third ...,,4K,Bangladesh General Election 2018 LIVE 3,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh National Election 2018,https://www.youtube.com/watch?v=p0VkBbdl04M,"{'channel_name': 'Bangladesh Election 2018', 'channel_link': 'https://www.youtube.com/channel/UC3BVcuG5gSFmIuNDdJgAbSA'}",14 views,3 years ago,,,,Bangladesh National Election 2018,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Polls open in Bangladesh general election,https://www.youtube.com/watch?v=XKbk5_TBcmQ,"{'channel_name': 'TRT World Now', 'channel_link': 'https://www.youtube.com/c/TRTWorldNow'}",939 views,3 years ago,trtworld.com.,,,Polls open in Bangladesh general election,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Marcos Jr. Favored to Win Philippines Presidential Election,https://www.youtube.com/watch?v=kLmQaohjEDw,"{'channel_name': 'Bloomberg Quicktake: Now', 'channel_link': 'https://www.youtube.com/c/BloombergQuicktakeNow'}",90K views,2 weeks ago,"Ferdinand “Bongbong” Marcos Jr. has extended his lead in the Philippines presidential race with 61% of the votes counted, which ...",True,,Marcos Jr. Favored to Win Philippines Presidential Election,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh National Election 2018 - এক নজরে একাদশ জাতীয় সংসদ নির্বাচন ২০১৮,https://www.youtube.com/watch?v=Hs7Vmqz6ErU,"{'channel_name': 'Exclusive For YouTVBD', 'channel_link': 'https://www.youtube.com/c/ExclusiveForYou'}",87 views,3 years ago,Bangladesh National Election 2018 - এক নজরে একাদশ জাতীয় সংসদ নির্বাচন ২০১৮ Thanks For ...,,,Bangladesh National Election 2018 - এক নজরে একাদশ জাতীয় সংসদ নির্বাচন ২০১৮,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
🇧🇩Bangladesh elections: Voting under way amid threats of violence | Al Jazeera English,https://www.youtube.com/watch?v=7zgN2o87uQE,"{'channel_name': 'Al Jazeera English', 'channel_link': 'https://www.youtube.com/c/aljazeeraenglish'}",308K views,3 years ago,There is a massive security clampdown in Bangladesh as voting got under way in parliamentary elections. The campaign saw a ...,True,,🇧🇩Bangladesh elections: Voting under way amid threats of violence | Al Jazeera English,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh liberation war: Untold stories | WION Wideangle,https://www.youtube.com/watch?v=Gdb0fqofddg,"{'channel_name': 'WION', 'channel_link': 'https://www.youtube.com/c/WION'}",88K views,Streamed 1 year ago,"Bangladesh declared its independence on March 26, 1971. The Indo-Pakistani War of 1971 was a decisive win for India.",True,,Bangladesh liberation war: Untold stories | WION Wideangle,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
"Bangladesh Election 2018, Speeches of Mirza Fukrul, Dr Kamal Hossen for Young generation",https://www.youtube.com/watch?v=mUChpWQaidk,"{'channel_name': 'BD420', 'channel_link': 'https://www.youtube.com/channel/UCqr_zpw3p_onYZoqdYrGNEQ'}",102 views,3 years ago,,,,"Bangladesh Election 2018, Speeches of Mirza Fukrul, Dr Kamal Hossen for Young generation",28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
"The Dhaka Forum Webinar - November 21, 2020: US Elections and Bangladesh Perspective",https://www.youtube.com/watch?v=r5pxFlnoSYA,"{'channel_name': 'The Dhaka Forum', 'channel_link': 'https://www.youtube.com/channel/UC2SqG3Ih1kP7UauLdOFQHUA'}",34 views,1 year ago,Discussion and perspectives on the 2020 U.S. general election.,,,"The Dhaka Forum Webinar - November 21, 2020: US Elections and Bangladesh Perspective",28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
RR7308 BANGLADESH ELECTION ADVANCER CUTS 2 of 3,https://www.youtube.com/watch?v=-0x21dZik4Y,"{'channel_name': 'AP Archive', 'channel_link': 'https://www.youtube.com/c/APArchive'}",1.8K views,6 years ago,"(1 Jan 1973) CUTS FOR STORY W009666 The world's youngest nation, Bangladesh, goes to the polls on March 7th 1973 in the ...",True,,RR7308 BANGLADESH ELECTION ADVANCER CUTS 2 of 3,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh Disputed 10th General Election- A Report by Mithun Mostafiz,https://www.youtube.com/watch?v=MP-IOlmtZ3E,"{'channel_name': 'Mithun Mostafiz', 'channel_link': 'https://www.youtube.com/c/MithunMostafizBD'}",54 views,8 years ago,,,,Bangladesh Disputed 10th General Election- A Report by Mithun Mostafiz,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
"অক্টোবরে তফসিল, ডিসেম্বরে ভোটগ্রহণ | 11th National Election Update | Somoy TV",https://www.youtube.com/watch?v=ziyc4I0o5xI,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",494 views,3 years ago,"""SOMOY TV"" is the Most Reliable News Source and Leading 24/7 News Based TV Channel in Bangladesh ...",True,,"অক্টোবরে তফসিল, ডিসেম্বরে ভোটগ্রহণ | 11th National Election Update | Somoy TV",28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
ইলিয়াস কাঞ্চনকে অফার করেছিলেন মিশা সওদাগর | FDC Election,https://www.youtube.com/watch?v=28JnT5_DcRc,"{'channel_name': 'Jamuna TV', 'channel_link': 'https://www.youtube.com/c/JamunaTVbd'}",1.1M views,3 months ago,Enjoy and stay connected with us: Subscribe to Jamuna Television on YouTube https://Youtube.com/jamunatvbd Like Jamuna ...,True,,ইলিয়াস কাঞ্চনকে অফার করেছিলেন মিশা সওদাগর | FDC Election,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh General Election 2018 LIVE | তারুণ্যের ভাবনা,https://www.youtube.com/watch?v=wVFyGYMiius,"{'channel_name': 'the IbrahimAaditya', 'channel_link': 'https://www.youtube.com/c/theIbrahimAaditya'}",633 views,3 years ago,স্বাধীনতার সুবর্ণ জয়ন্তীকে সামনে রেখে বাংলাদেশের সাধারণ ...,,4K,Bangladesh General Election 2018 LIVE | তারুণ্যের ভাবনা,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
No more vote in taka ! || আর নয় টাকায় ভোট ! || Awal || National Election || Bangladesh,https://www.youtube.com/watch?v=ytTpXdqZj70,"{'channel_name': ""Awal's Tube"", 'channel_link': 'https://www.youtube.com/channel/UCC84vSUFqhZr-6Azt_i5w6g'}",4K views,3 years ago,Election #Awal #Bangladesh জাতীয় নির্বাচনে প্রতিবারেই কোননা কোন কেন্দ্রে ...,,,No more vote in taka ! || আর নয় টাকায় ভোট ! || Awal || National Election || Bangladesh,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
উৎসবমুখর পরিবেশে নির্বাচনের প্রচারণা শুরু | National Election BD | Bangla Breaking News,https://www.youtube.com/watch?v=NCyx5n-8w-s,"{'channel_name': 'Boishakhi Tv News', 'channel_link': 'https://www.youtube.com/c/BoishakhiTvNews'}",447 views,3 years ago,উৎসবমুখর পরিবেশে নির্বাচনের প্রচারণা শুরু | National Election BD | Bangla Breaking ...,True,,উৎসবমুখর পরিবেশে নির্বাচনের প্রচারণা শুরু | National Election BD | Bangla Breaking News,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh Election 2014 Sting,https://www.youtube.com/watch?v=aeQmckhbb08,"{'channel_name': 'Abdullah Hasan Nasif', 'channel_link': 'https://www.youtube.com/c/NasifHasanRobin'}",6.5K views,8 years ago,Bangladesh National Election 2014 Opening Sting.,,,Bangladesh Election 2014 Sting,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Vote Rigging in bangladesh - Election 2018,https://www.youtube.com/watch?v=68AijI59h6M,"{'channel_name': 'Chatim Tola', 'channel_link': 'https://www.youtube.com/channel/UCsflBAEdy0Quup3WmtUhgYw'}",37 views,3 years ago,,,,Vote Rigging in bangladesh - Election 2018,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh election 2018,https://www.youtube.com/watch?v=_Cq_Kp5XHxE,"{'channel_name': 'Asrafulmim', 'channel_link': 'https://www.youtube.com/channel/UCs3hDljReZu9RytdDa2Ct3Q'}",19 views,3 years ago,,,,Bangladesh election 2018,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Mauka Mauka (India vs Bangladesh) - ICC Cricket World Cup 2015,https://www.youtube.com/watch?v=6SRQQ1jdBJw,"{'channel_name': 'Star Sports', 'channel_link': 'https://www.youtube.com/c/starsports'}",14M views,7 years ago,"Catch India vs Bangladesh, LIVE on 19th March from 7 AM, on Star Sports 1, 3, HD 1, HD 3 and www.starsports.com! #INDvBAN.",True,,Mauka Mauka (India vs Bangladesh) - ICC Cricket World Cup 2015,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
নির্বাচনের তফসিল নিয়ে আওয়ামী লীগের প্রতিক্রিয়া II Bangladesh National Election,https://www.youtube.com/watch?v=5OA5XeaQyCI,"{'channel_name': 'Independent Television', 'channel_link': 'https://www.youtube.com/c/IndependentTelevision'}",4.4K views,3 years ago,নির্বাচনের তফসিল ঘোষণার মধ্য দিয়ে জনগণের মধ্যে ধোয়াশা কেটে গেছে ...,True,,নির্বাচনের তফসিল নিয়ে আওয়ামী লীগের প্রতিক্রিয়া II Bangladesh National Election,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
A disputed election and a dangerous new era for Bangladesh's politics —TIME,https://www.youtube.com/watch?v=NyD74L255PA,"{'channel_name': 'Zahid F Sarder Saddi', 'channel_link': 'https://www.youtube.com/channel/UCTV1NhKKLbTv6TrAz37ToKw'}",247 views,3 years ago,United States expresses concern over claims of alleged election irregularities in Bangladesh” By Press Trust of India | Washington ...,,,A disputed election and a dangerous new era for Bangladesh's politics —TIME,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Ondho Bhalobasha || Bangla Full Movie 2020 || Elias Kanchan || Mousumi || ATM Samsuzzaman | G Series,https://www.youtube.com/watch?v=ykx2J5_2O2s,"{'channel_name': 'G Series Bangla Movies', 'channel_link': 'https://www.youtube.com/c/GSeriesBanglaMovies'}",705K views,2 years ago,"Movie : : Ondho Bhalobasha Director : Montazur Rahman Akbar Producer : M/S friends Movie Cast : Elias Kanchan, Mousumi, ...",True,,Ondho Bhalobasha || Bangla Full Movie 2020 || Elias Kanchan || Mousumi || ATM Samsuzzaman | G Series,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
আবারও ভোট হচ্ছে এফডিসিতে! | BFDC Election 2022 | Bangladesh Film Club Limited | Somoy TV,https://www.youtube.com/watch?v=sWO88b7WyRQ,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",42K views,3 months ago,BFDC #BFDC_Election_2022 #BangladeshFilmClubLimited #SomoyEntertainment #SomoyTV বাংলাদেশ ...,True,,আবারও ভোট হচ্ছে এফডিসিতে! | BFDC Election 2022 | Bangladesh Film Club Limited | Somoy TV,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
ঢাকা-১ দোহার-নবাবগঞ্জে ত্রিমুখী লড়াইয়ের আভাস | Nirbachon Dhaka 1 | National Election BD,https://www.youtube.com/watch?v=xxEdF1pjY_0,"{'channel_name': 'Boishakhi Tv News', 'channel_link': 'https://www.youtube.com/c/BoishakhiTvNews'}",170K views,3 years ago,ঢাকা-১ দোহার-নবাবগঞ্জে ত্রিমুখী লড়াইয়ের আভাস | Nirbachon Dhaka 1 | National ...,True,,ঢাকা-১ দোহার-নবাবগঞ্জে ত্রিমুখী লড়াইয়ের আভাস | Nirbachon Dhaka 1 | National Election BD,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
জনপ্রতিনিধি নির্বাচনে শ্রমজীবী ভোটারদের চুলচেরা বিশ্লেষণ | Labour Election | National Election BD,https://www.youtube.com/watch?v=B5urD6jI4uM,"{'channel_name': 'Boishakhi Tv News', 'channel_link': 'https://www.youtube.com/c/BoishakhiTvNews'}",155 views,3 years ago,জনপ্রতিনিধি নির্বাচনে শ্রমজীবী ভোটারদের চুলচেরা বিশ্লেষণ | Labour ...,True,,জনপ্রতিনিধি নির্বাচনে শ্রমজীবী ভোটারদের চুলচেরা বিশ্লেষণ | Labour Election | National Election BD,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh General Election 2018,https://www.youtube.com/watch?v=__Izh4jeC6I,"{'channel_name': 'INFO HUB', 'channel_link': 'https://www.youtube.com/channel/UC1jzTHol0KGK0FQ06l_oUgQ'}",21 views,3 years ago,bangladeshelection #hasinawajid Bangladesh general election 2018 https://youtu.be/__Izh4jeC6I.,,,Bangladesh General Election 2018,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
BOSS | বস | Eid Natok 2022| Mosharraf Karim | Mousumi Mou | Imraul Rafat | Bangla Natok 2022,https://www.youtube.com/watch?v=XZgQ0izSSUw,"{'channel_name': 'CMV', 'channel_link': 'https://www.youtube.com/c/CMVBD'}",1.6M views,2 weeks ago,"Presenting Eid Ul Fitr Drama of Imraul Rafat's “Boss”, Script written by Emel Haque, Directed by Imraul Rafat, Starring Mosharraf ...",True,4K,BOSS | বস | Eid Natok 2022| Mosharraf Karim | Mousumi Mou | Imraul Rafat | Bangla Natok 2022,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
1954 East Bengal Legislative Election | East Pakistan to Bangladesh | 🇵🇰 ➡️ 🇧🇩 | Episode-6/2,https://www.youtube.com/watch?v=HC1mBStzc3c,"{'channel_name': 'Jabraan Shahid', 'channel_link': 'https://www.youtube.com/c/JabraanShahidOfficial'}",93 views,3 months ago,jabraan #schoolwithjabraan #jabraanshorts Dr. Ishtiaq Ahmed is a Swedish political scientist and author of Pakistani descent.,,,1954 East Bengal Legislative Election | East Pakistan to Bangladesh | 🇵🇰 ➡️ 🇧🇩 | Episode-6/2,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
বিনা ভোটে নির্বাচিত ৩৭১ চেয়ারম্যান || UP Election || Bangladesh,https://www.youtube.com/watch?v=t__2MT8tAqU,"{'channel_name': 'Independent Television', 'channel_link': 'https://www.youtube.com/c/IndependentTelevision'}",5.2K views,3 months ago,Welcome to the official Independent Television YouTube channel. Independent Television is a 24/7 news oriented satellite ...,True,,বিনা ভোটে নির্বাচিত ৩৭১ চেয়ারম্যান || UP Election || Bangladesh,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Theme Song | Bangladesh Awami League | 11th National Election | Bangladesh Parliament,https://www.youtube.com/watch?v=DcHqa91LMnk,"{'channel_name': 'Shibbir Music Station', 'channel_link': 'https://www.youtube.com/c/ShibbirMusicStation'}",320 views,3 years ago,The Bangladesh Awami League (Bengali: বাংলাদেশ আওয়ামী লীগ; translated from Urdu: Bangladesh People's ...,,,Theme Song | Bangladesh Awami League | 11th National Election | Bangladesh Parliament,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
"Bangladeshi peoples, what are they thinking before the national election |National election 2019",https://www.youtube.com/watch?v=Y0SXKdv0RVA,"{'channel_name': 'vai Bondhus Frk', 'channel_link': 'https://www.youtube.com/channel/UC7cOhCpvVxF-1d4_VswuuRw'}",304 views,3 years ago,তাজা_সংবাদ #নির্বাচনী খবর #BD_news #Nisshash #Banglar_Bash #jara_khaite_Cas #Partho_vai ...,,CC,"Bangladeshi peoples, what are they thinking before the national election |National election 2019",28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
##Bangladesh National Election -2018 (নির্বাচন )| The National Parliament Election in Bangladesh,https://www.youtube.com/watch?v=nFaiLAxexpw,"{'channel_name': 'Banglar Mukh', 'channel_link': 'https://www.youtube.com/channel/UCKAzwP_Zu7-AE2TCyu6xGZA'}",21 views,3 years ago,Bangladesh National Election -2018 (নির্বাচন )| Parlament Election in Bangladesh This is the 11th parlament election in ...,,,##Bangladesh National Election -2018 (নির্বাচন )| The National Parliament Election in Bangladesh,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Deadly clashes mar ‘farcical’ Bangladesh election | ITV News,https://www.youtube.com/watch?v=F5DUWYgeXKk,"{'channel_name': 'ITV News', 'channel_link': 'https://www.youtube.com/c/ITVNews'}",3.4K views,3 years ago,"Bangladesh's ""farcical"" election results should be rejected, the leader of the country's opposition has said after the vote was ...",True,,Deadly clashes mar ‘farcical’ Bangladesh election | ITV News,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
English Conversation about Bangladesh National Election - Spoken English part 8,https://www.youtube.com/watch?v=xL4FQVulBFk,"{'channel_name': 'Learning Point 360', 'channel_link': 'https://www.youtube.com/c/LearningPoint360'}",4.5K views,3 years ago,My website link: www.english-bengali.com ইংরেজী গল্প থেকে সহজে ইংরেজী শিখুন -পর্ব ৬ ...,,,English Conversation about Bangladesh National Election - Spoken English part 8,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh Ruling Awami League gets absolute majority in Parliamentary elections,https://www.youtube.com/watch?v=SaUByD5ZT9Y,"{'channel_name': 'NewspointTV', 'channel_link': 'https://www.youtube.com/c/NewspointTVnoida'}",30 views,8 years ago,,,,Bangladesh Ruling Awami League gets absolute majority in Parliamentary elections,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
"BNP ELECTION MANIFESTO 2008, BANGLA",https://www.youtube.com/watch?v=IVpAicFqIW8,"{'channel_name': 'BDElection2008', 'channel_link': 'https://www.youtube.com/user/BDElection2008'}",14K views,13 years ago,BNP_Election Manifesto 2008 (Bangla).,,,"BNP ELECTION MANIFESTO 2008, BANGLA",28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
🇧🇩Why does Bangladesh election matter? | Inside Story,https://www.youtube.com/watch?v=0WIBwHaS8I8,"{'channel_name': 'Al Jazeera English', 'channel_link': 'https://www.youtube.com/c/aljazeeraenglish'}",125K views,3 years ago,The 'daughter of democracy' to her supporters - an 'authoritarian' to her critics. Bangladesh's Prime Minister Sheikh Hasina has ...,True,,🇧🇩Why does Bangladesh election matter? | Inside Story,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
"4 Corners: 2008 Bangladesh Elections Dec 30, 2008 (2/3)",https://www.youtube.com/watch?v=wUgHuX6QHK8,"{'channel_name': 'hkhondker1', 'channel_link': 'https://www.youtube.com/user/hkhondker1'}",416 views,12 years ago,"Interview conducted on Iranian national television station Press TV with Dr. Ataur Rahman, Dhaka University, and Dr. Habib ...",,,"4 Corners: 2008 Bangladesh Elections Dec 30, 2008 (2/3)",28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Re-schedule of 11th Parliamentary Election 2018 at Bangladesh,https://www.youtube.com/watch?v=IGF3tlBL7Ns,"{'channel_name': 'Digitech Feroj', 'channel_link': 'https://www.youtube.com/channel/UCENRr-oPObEBHhmQEu_mzhA'}",22 views,3 years ago,Re-schedule of 11th Parliamentary Election 2018 announced by Bangladesh election commissioner KM Nurul Huda at 12 ...,,,Re-schedule of 11th Parliamentary Election 2018 at Bangladesh,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh National Election 2018,https://www.youtube.com/watch?v=Rq1urYVwPE0,"{'channel_name': 'Bangladesh Election 2018', 'channel_link': 'https://www.youtube.com/channel/UC3BVcuG5gSFmIuNDdJgAbSA'}",8 views,3 years ago,,,,Bangladesh National Election 2018,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
BANGLADESH: POLICE LAUNCH CRACKDOWN ON ILLEGAL WEAPONS,https://www.youtube.com/watch?v=29HF_oYUUyQ,"{'channel_name': 'AP Archive', 'channel_link': 'https://www.youtube.com/c/APArchive'}",21K views,6 years ago,"It's the second national election Bangladesh is holding in four months. Most political parties boycotted the Feb.15 election, ...",True,,BANGLADESH: POLICE LAUNCH CRACKDOWN ON ILLEGAL WEAPONS,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
দলীয় সরকারের অধীনেও সুষ্ঠু নির্বাচন সম্ভব | TIB Review National Election | BD News | Adnan | 17Sep18,https://www.youtube.com/watch?v=6udNSk4g-lE,"{'channel_name': 'Boishakhi Tv News', 'channel_link': 'https://www.youtube.com/c/BoishakhiTvNews'}",225 views,3 years ago,দলীয় সরকারের অধীনেও সুষ্ঠু নির্বাচন সম্ভব | TIB Review National Election | BD News ...,True,,দলীয় সরকারের অধীনেও সুষ্ঠু নির্বাচন সম্ভব | TIB Review National Election | BD News | Adnan | 17Sep18,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
"Jitlo Abar Nouka - জিতলো আবার নৌকা(11th National Election, Bangladesh)",https://www.youtube.com/watch?v=G148KNJT0IM,"{'channel_name': 'Tanzim Ahmed', 'channel_link': 'https://www.youtube.com/channel/UCRpog3Eo0BLJhpLTQKw-meg'}",204 views,3 years ago,,,,"Jitlo Abar Nouka - জিতলো আবার নৌকা(11th National Election, Bangladesh)",28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
General Election 2018 of Bangladesh: How to Ensure a Free and Fair Election?,https://www.youtube.com/watch?v=Icmmwj22kfw,"{'channel_name': 'Panchayet Law Association', 'channel_link': 'https://www.youtube.com/channel/UCdn9Unugiz20ZFhTDBqzIZQ'}",5 views,1 year ago,,,,General Election 2018 of Bangladesh: How to Ensure a Free and Fair Election?,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
দেশজুড়ে নির্বাচন | Deshjure Nirbachon Ep 22 | National Election 2018 Discussion | Talk Show,https://www.youtube.com/watch?v=E3l-abVlBB4,"{'channel_name': 'Boishakhi Tv News', 'channel_link': 'https://www.youtube.com/c/BoishakhiTvNews'}",737 views,3 years ago,দেশজুড়ে নির্বাচন | Deshjure Nirbachon Ep 22 | National Election 2018 Discussion | Talk Show Check Another ...,True,,দেশজুড়ে নির্বাচন | Deshjure Nirbachon Ep 22 | National Election 2018 Discussion | Talk Show,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh - Death for democracy 2007 by Dider Chowdhury,https://www.youtube.com/watch?v=sUJirbN490k,"{'channel_name': 'NTV News', 'channel_link': 'https://www.youtube.com/c/Ntvbdnews'}",24K views,4 years ago,Story: Watch the latest news videos and the top news video clips online at NTV News video channel. Visit NTV News channel for ...,True,,Bangladesh - Death for democracy 2007 by Dider Chowdhury,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
